Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-04-17 00:00:00-04:00,1.6201284890832932,1.704291007996711,1.6201284890832932,1.6672594547271729,3348800,0.0,0.0
2002-04-18 00:00:00-04:00,1.667259454727173,1.6958747239999163,1.6613681040875963,1.6672594547271729,984800,0.0,0.0
2002-04-19 00:00:00-04:00,1.6672592642684874,1.7127070963431057,1.6672592642684874,1.7059741020202637,646400,0.0,0.0
2002-04-22 00:00:00-04:00,1.6958751336550564,1.6958751336550564,1.6672598574700146,1.6832507848739624,772800,0.0,0.0
2002-04-23 00:00:00-04:00,1.6790422946674104,1.7042909858017157,1.6411690974386892,1.6453771591186523,824800,0.0,0.0
2002-04-24 00:00:00-04:00,1.6428520819248593,1.6504267199671327,1.6327525110260837,1.6335941553115845,1064800,0.0,0.0
2002-04-25 00:00:00-04:00,1.6335943012973597,1.6335943012973597,1.6133953182219645,1.6327526569366455,1727200,0.0,0.0
2002-04-26 00:00:00-04:00,1.6243364546588692,1.6479020163493827,1.6201283931732178,1.6201283931732178,1653600,0.0,0.0
2002-04-29 00:00:00-04:00,1.6117124101303875,1.6117124101303875,1.5822554926576955,1.5906717777252197,2562400,0.0,0.0
2002-04-30 00:00:00-04:00,1.578047230797504,1.6243365520233246,1.5738391690596167,1.603295922279358,6894400,0.0,0.0
2002-05-01 00:00:00-04:00,1.6243363511729758,1.725331425666809,1.6243363511729758,1.725331425666809,1672000,0.0,0.0
2002-05-02 00:00:00-04:00,1.7169152568001802,1.7665711529979649,1.7169152568001802,1.7531051635742188,3316000,0.0,0.0
2002-05-03 00:00:00-04:00,1.750580072402954,1.7514217167319028,1.7303810900899095,1.750580072402954,463200,0.0,0.0
2002-05-06 00:00:00-04:00,1.7497389873335185,1.9012314694672328,1.7497389873335185,1.8305349349975586,2146400,0.0,0.0
2002-05-07 00:00:00-04:00,1.8221181232409138,1.851575030836948,1.8052857192769172,1.8094937801361084,452800,0.0,0.0
2002-05-08 00:00:00-04:00,1.8263269982688486,1.8936569592766583,1.8263269982688486,1.8852406740188599,658400,0.0,0.0
2002-05-09 00:00:00-04:00,1.8936569056328219,1.9525707402412014,1.8936569056328219,1.9231138229370117,847200,0.0,0.0
2002-05-10 00:00:00-04:00,1.9357375181710412,1.9719274191951175,1.851575017380996,1.856624722480774,696000,0.0,0.0
2002-05-13 00:00:00-04:00,1.8574663802507085,1.8574663802507085,1.754788186330463,1.8094937801361084,1929600,0.0,0.0
2002-05-14 00:00:00-04:00,1.8515751444954192,1.8852401150171603,1.750580072402954,1.750580072402954,3958400,0.0,0.0
2002-05-15 00:00:00-04:00,1.7421639693298656,1.7674126573670692,1.6706258058547976,1.6706258058547974,5829600,0.0,0.0
2002-05-16 00:00:00-04:00,1.6706257239822624,1.7421638839514522,1.6706257239822624,1.7337476015090942,5286400,0.0,0.0
2002-05-17 00:00:00-04:00,1.7463726038651528,1.8094945052096765,1.7463726038651528,1.7867705821990967,4351200,0.0,0.0
2002-05-20 00:00:00-04:00,1.7867704983912198,1.8094944203359413,1.7758294399700327,1.7993948459625244,2336000,0.0,0.0
2002-05-21 00:00:00-04:00,1.9020727257673948,1.9062807869849523,1.7211233644492518,1.725331425666809,3872000,0.0,0.0
2002-05-22 00:00:00-04:00,1.7219652247971682,1.8094943299013027,1.708499233323806,1.7884536981582642,1847200,0.0,0.0
2002-05-23 00:00:00-04:00,1.7884526388883453,1.9104882949292477,1.7884526388883453,1.8860810995101929,2157600,0.0,0.0
2002-05-24 00:00:00-04:00,1.8801906835858262,1.9946517605683092,1.8801906835858262,1.9744526147842407,2212000,0.0,0.0
2002-05-28 00:00:00-04:00,1.9820268155202545,2.0443072069328814,1.96098619047003,2.037574052810669,2082400,0.0,0.0
2002-05-29 00:00:00-04:00,2.037574771882469,2.037574771882469,1.9778194527049073,1.9862357378005981,4728000,0.0,0.0
2002-05-30 00:00:00-04:00,1.9862354122086243,1.9862354122086243,1.9483622157499902,1.9576201438903809,3941600,0.0,0.0
2002-05-31 00:00:00-04:00,1.9576196708910534,2.045148583018485,1.9576196708910534,2.035890817642212,2708000,0.0,0.0
2002-06-03 00:00:00-04:00,2.0358909653918267,2.0358909653918267,1.9475202421029192,1.9567781686782837,1817600,0.0,0.0
2002-06-04 00:00:00-04:00,1.953411433541389,2.0114836000878977,1.9273211050170467,1.971927285194397,1933600,0.0,0.0
2002-06-05 00:00:00-04:00,1.9778187941479426,1.9929680701704544,1.9449954697839893,1.9567781686782837,1752000,0.0,0.0
2002-06-06 00:00:00-04:00,1.9567781686782837,1.9904431373242915,1.9517284635131908,1.9567781686782837,1403200,0.0,0.0
2002-06-07 00:00:00-04:00,1.9357384191944922,1.9559374095228104,1.8987068566622565,1.9315303564071655,1752000,0.0,0.0
2002-06-10 00:00:00-04:00,1.9315294431018832,1.9609861897394392,1.876823689569897,1.8936562538146973,854400,0.0,0.0
2002-06-11 00:00:00-04:00,1.903756232730472,1.914697289466858,1.8953399488031868,1.914697289466858,323200,0.0,0.0
2002-06-12 00:00:00-04:00,1.8944986038551672,1.8953402484336759,1.8364264121563754,1.8852406740188599,532000,0.0,0.0
2002-06-13 00:00:00-04:00,1.885240411795068,1.9441542398778662,1.8599917200608787,1.9323713779449463,1297600,0.0,0.0
2002-06-14 00:00:00-04:00,1.9306878931330145,1.9306878931330145,1.7968694984854838,1.8944979906082153,718400,0.0,0.0
2002-06-17 00:00:00-04:00,1.902073055716972,1.9736112325157802,1.902073055716972,1.9374213218688965,936800,0.0,0.0
2002-06-18 00:00:00-04:00,1.9374212253072967,1.9483622821419155,1.8768241089085893,1.8953399658203125,260000,0.0,0.0
2002-06-19 00:00:00-04:00,1.8936574070349985,1.9483630333549884,1.8936574070349985,1.9357386827468872,905600,0.0,0.0
2002-06-20 00:00:00-04:00,1.9239548055746134,1.9239548055746134,1.833900956062106,1.8431587219238281,509600,0.0,0.0
2002-06-21 00:00:00-04:00,1.8305342963763647,1.8305342963763647,1.758996142343568,1.7674124240875244,1016000,0.0,0.0
2002-06-24 00:00:00-04:00,1.7674127471675594,1.7674127471675594,1.674833952115237,1.7270147800445557,1092800,0.0,0.0
2002-06-25 00:00:00-04:00,1.7270147872576955,1.7497387040570145,1.6815669536590576,1.6815669536590576,829600,0.0,0.0
2002-06-26 00:00:00-04:00,1.6622094467124053,1.6622094467124053,1.5452236180340202,1.5948795080184937,2882400,0.0,0.0
2002-06-27 00:00:00-04:00,1.607504531660095,1.6832507848739624,1.5915136042561473,1.6832507848739624,1632000,0.0,0.0
2002-06-28 00:00:00-04:00,1.6790427988391166,1.7943453929759337,1.6689432230364036,1.7665717601776123,3480000,0.0,0.0
2002-07-01 00:00:00-04:00,1.7589966423539014,1.7665712820238981,1.6537934919675763,1.6613681316375732,1088000,0.0,0.0
2002-07-02 00:00:00-04:00,1.6605263542954636,1.6605263542954636,1.5039841882056986,1.5788887739181519,1637600,0.0,0.0
2002-07-03 00:00:00-04:00,1.5738392859848318,1.607504263970797,1.4518035601925205,1.5570067167282104,2226400,0.0,0.0
2002-07-05 00:00:00-04:00,1.5654229497869572,1.6378026099405676,1.5654229497869572,1.5999295711517334,455200,0.0,0.0
2002-07-08 00:00:00-04:00,1.6075041433517336,1.712707291993506,1.5965629259977208,1.6672594547271729,1433600,0.0,0.0
2002-07-09 00:00:00-04:00,1.6580015182707941,1.7194401123058645,1.6192866800317742,1.6411689519882202,2162400,0.0,0.0
2002-07-10 00:00:00-04:00,1.6411689948074424,1.6916665344454296,1.5948796771135183,1.6159203052520752,2144000,0.0,0.0
2002-07-11 00:00:00-04:00,1.6032957006679742,1.60666227801476,1.4938845053333318,1.5511150360107422,2443200,0.0,0.0
2002-07-12 00:00:00-04:00,1.5511150965414429,1.5511150965414429,1.4787352860334344,1.4888348579406738,1052800,0.0,0.0
2002-07-15 00:00:00-04:00,1.4871514538216704,1.4871514538216704,1.329767580791217,1.405513882637024,1300000,0.0,0.0
2002-07-16 00:00:00-04:00,1.3844732992154438,1.4198215584451601,1.354174745439332,1.362591028213501,1246400,0.0,0.0
2002-07-17 00:00:00-04:00,1.36679943790697,1.4013060616066468,1.2035241686102707,1.354175090789795,6398400,0.0,0.0
2002-07-18 00:00:00-04:00,1.3541747062424438,1.3802650376126597,1.3432335710581662,1.3499666452407837,1261600,0.0,0.0
2002-07-19 00:00:00-04:00,1.3423918618752702,1.3474416472022752,1.3171430957674752,1.3280842304229736,1353600,0.0,0.0
2002-07-22 00:00:00-04:00,1.323034828085116,1.3861566374021748,1.3129353353838413,1.3297678232192993,999200,0.0,0.0
2002-07-23 00:00:00-04:00,1.3381841286337277,1.3802653915500542,1.283478518947959,1.3466004133224487,2536000,0.0,0.0
2002-07-24 00:00:00-04:00,1.3297677803647263,1.482943615390061,1.2615961064985568,1.4804186820983887,1784800,0.0,0.0
2002-07-25 00:00:00-04:00,1.4812602414195573,1.4812602414195573,1.3970977295267104,1.4290794134140015,560800,0.0,0.0
2002-07-26 00:00:00-04:00,1.429921460898451,1.489676944661923,1.429921460898451,1.4762109518051147,668800,0.0,0.0
2002-07-29 00:00:00-04:00,1.4778937636733742,1.5443822296108907,1.4778937636733742,1.5401740074157715,936000,0.0,0.0
2002-07-30 00:00:00-04:00,1.540173661239302,1.5485899432105954,1.4854680692167352,1.5107169151306152,716800,0.0,0.0
2002-07-31 00:00:00-04:00,1.4938846332686289,1.4947262776774033,1.4501200871759077,1.4728440046310425,777600,0.0,0.0
2002-08-01 00:00:00-04:00,1.464427691326035,1.464427691326035,1.364274256097745,1.404672384262085,1011200,0.0,0.0
2002-08-02 00:00:00-04:00,1.39288954552663,1.39288954552663,1.2498133677309713,1.2708539962768555,1099200,0.0,0.0
2002-08-05 00:00:00-04:00,1.2708538104138856,1.3196680550801403,1.2708538104138856,1.2918944358825684,702400,0.0,0.0
2002-08-06 00:00:00-04:00,1.304518960694304,1.3373423698905504,1.304518960694304,1.3289260864257812,1688800,0.0,0.0
2002-08-07 00:00:00-04:00,1.3314510695796564,1.3466003491924348,1.3003109461362177,1.3373425006866455,1560800,0.0,0.0
2002-08-08 00:00:00-04:00,1.3297677157044485,1.3339758573889833,1.1656508321166132,1.254021406173706,4937600,0.0,0.0
2002-08-09 00:00:00-04:00,1.2540213498355488,1.3129351702450176,1.2540213498355488,1.2834782600402832,946400,0.0,0.0
2002-08-12 00:00:00-04:00,1.282636694498279,1.3676408529281616,1.27927019714777,1.3676408529281616,926400,0.0,0.0
2002-08-13 00:00:00-04:00,1.3886812524782408,1.44843655053181,1.3684822717054612,1.3760569095611572,1760800,0.0,0.0
2002-08-14 00:00:00-04:00,1.3760570106203227,1.498092548484196,1.3760570106203227,1.4560112953186035,3224800,0.0,0.0
2002-08-15 00:00:00-04:00,1.5149248973588278,1.5780467680821124,1.5149248973588278,1.523341178894043,3407200,0.0,0.0
2002-08-16 00:00:00-04:00,1.5233415128971506,1.6664176882573667,1.5233415128971506,1.5931963920593262,1723200,0.0,0.0
2002-08-19 00:00:00-04:00,1.5931964172270723,1.7194401883477308,1.5738390775151128,1.6790422201156616,1722400,0.0,0.0
2002-08-20 00:00:00-04:00,1.742163909401108,1.8094938488690615,1.7000826571018275,1.7606796026229858,5432800,0.0,0.0
2002-08-21 00:00:00-04:00,1.7632051407280507,1.809494469934051,1.7270152256450026,1.8052864074707031,1994400,0.0,0.0
2002-08-22 00:00:00-04:00,1.7842452458760862,1.8094939342359218,1.716915142704449,1.725331425666809,3035200,0.0,0.0
2002-08-23 00:00:00-04:00,1.7253315146965318,1.7261731590889224,1.6622096300125122,1.6622096300125122,1333600,0.0,0.0
2002-08-26 00:00:00-04:00,1.6630515421417638,1.7463724240753375,1.6605266085580992,1.7387977838516235,2069600,0.0,0.0
2002-08-27 00:00:00-04:00,1.742164096581782,1.770779364061938,1.7211234681715055,1.7345894575119019,1864800,0.0,0.0
2002-08-28 00:00:00-04:00,1.7295393406315278,1.7884531558589507,1.7135485809352196,1.7589962482452393,2461600,0.0,0.0
2002-08-29 00:00:00-04:00,1.7522638581535646,1.804444697660668,1.7228069403928106,1.8036030530929565,1388000,0.0,0.0
2002-08-30 00:00:00-04:00,1.817910173973678,1.8507335001664704,1.750580072402954,1.750580072402954,778400,0.0,0.0
2002-09-03 00:00:00-04:00,1.7505807520579995,1.7505807520579995,1.6453775780033766,1.6832507848739624,1085600,0.0,0.0
2002-09-04 00:00:00-04:00,1.7000825672921314,1.7320642467181142,1.565422534942627,1.565422534942627,2308800,0.0,0.0
2002-09-05 00:00:00-04:00,1.557006533961744,1.6411690493110274,1.5511151835716555,1.6142370700836182,1292800,0.0,0.0
2002-09-06 00:00:00-04:00,1.620128192778473,1.6664175055041064,1.620128192778473,1.6504267454147339,1339200,0.0,0.0
2002-09-09 00:00:00-04:00,1.65379353820779,1.687458515167236,1.5654229536233348,1.6874585151672363,1700000,0.0,0.0
2002-09-10 00:00:00-04:00,1.6933497311192498,1.7244897691752994,1.6697841710960206,1.7169151306152344,1416800,0.0,0.0
2002-09-11 00:00:00-04:00,1.7337476674057044,1.758154710836251,1.7337476674057044,1.750580072402954,599200,0.0,0.0
2002-09-12 00:00:00-04:00,1.7716207286945131,1.7741456617236162,1.7169151306152344,1.7169151306152344,1172000,0.0,0.0
2002-09-13 00:00:00-04:00,1.7000834000176466,1.7000834000176466,1.6495858430862427,1.6495858430862427,288000,0.0,0.0
2002-09-16 00:00:00-04:00,1.6504273615988623,1.7034496879808745,1.6495857169861579,1.7009247541427612,484800,0.0,0.0
2002-09-17 00:00:00-04:00,1.721964901966552,1.7556300348657645,1.671467523672234,1.718598484992981,388800,0.0,0.0
2002-09-18 00:00:00-04:00,1.7084991303613277,1.7160737701745195,1.6706260918226408,1.6916667222976685,408000,0.0,0.0
2002-09-19 00:00:00-04:00,1.7000832003434054,1.7463725284529288,1.683250629834148,1.7068161964416504,3078400,0.0,0.0
2002-09-20 00:00:00-04:00,1.7564719185931914,1.7564719185931914,1.6664178845016733,1.6874585151672363,737600,0.0,0.0
2002-09-23 00:00:00-04:00,1.6882996420123713,1.6908245747078945,1.6731503668936787,1.6748336553573608,1595200,0.0,0.0
2002-09-24 00:00:00-04:00,1.6714675620371549,1.6723092064316785,1.569630837681371,1.634436011314392,1099200,0.0,0.0
2002-09-25 00:00:00-04:00,1.637802530729342,1.663893027008487,1.6369610468094795,1.653793454170227,840000,0.0,0.0
2002-09-26 00:00:00-04:00,1.6664178712582673,1.7379560470581055,1.6622098093695061,1.7379560470581055,1353600,0.0,0.0
2002-09-27 00:00:00-04:00,1.7379559557366344,1.8641997320932024,1.7379559557366344,1.7909784317016602,2938400,0.0,0.0
2002-09-30 00:00:00-04:00,1.7909783364007394,1.8010777480765914,1.6369609438623374,1.721123456954956,2290400,0.0,0.0
2002-10-01 00:00:00-04:00,1.7211239917445484,1.7211239917445484,1.5999298902859778,1.6832507848739624,3411200,0.0,0.0
2002-10-02 00:00:00-04:00,1.670625700941835,1.6824083998822938,1.6243362284108847,1.6664174795150757,1560000,0.0,0.0
2002-10-03 00:00:00-04:00,1.6731509418315,1.6731509418315,1.6117123365402222,1.6117123365402222,1212000,0.0,0.0
2002-10-04 00:00:00-04:00,1.6234949704010784,1.6537933662505941,1.5570065073581087,1.6251780986785889,2060800,0.0,0.0
2002-10-07 00:00:00-04:00,1.6075037850188951,1.6159200671395948,1.565422534942627,1.565422534942627,1420800,0.0,0.0
2002-10-08 00:00:00-04:00,1.5822554926576955,1.6226536288763547,1.5797307195065384,1.5906717777252197,1255200,0.0,0.0
2002-10-09 00:00:00-04:00,1.5822555525052315,1.590671837891095,1.470319390296936,1.470319390296936,1482400,0.0,0.0
2002-10-10 00:00:00-04:00,1.4728438040283078,1.5763636442991895,1.453486466844758,1.541015386581421,2052800,0.0,0.0
2002-10-11 00:00:00-04:00,1.5494319306824267,1.5780471994071914,1.548590286246138,1.5628979206085205,1828000,0.0,0.0
2002-10-14 00:00:00-04:00,1.5544815032936419,1.5864633470173641,1.5443820919799127,1.5772054195404053,673600,0.0,0.0
2002-10-15 00:00:00-04:00,1.641168871841751,1.6706257811341025,1.6133952512009033,1.6487435102462769,1840800,0.0,0.0
2002-10-16 00:00:00-04:00,1.642010596355074,1.6580015182707941,1.6125536856241944,1.6411689519882202,1138400,0.0,0.0
2002-10-17 00:00:00-04:00,1.6580013697514522,1.7387972954049247,1.639485516393772,1.6647343635559082,1288800,0.0,0.0
2002-10-18 00:00:00-04:00,1.6647345554508957,1.7581548351904326,1.6630512666739394,1.7127071619033813,1427200,0.0,0.0
2002-10-21 00:00:00-04:00,1.7135485545117222,1.7665708589769953,1.691666285208318,1.7547881603240967,1616800,0.0,0.0
2002-10-22 00:00:00-04:00,1.531757755865359,1.666417644292303,1.531757755865359,1.6133953332901,7187200,0.0,0.0
2002-10-23 00:00:00-04:00,1.6108702650215785,1.686616646565168,1.6108702650215785,1.678200364112854,1184800,0.0,0.0
2002-10-24 00:00:00-04:00,1.6916664424331809,1.723648124832265,1.6916664424331809,1.7169151306152344,1300800,0.0,0.0
2002-10-25 00:00:00-04:00,1.7084989399609904,1.7674127629364398,1.7034492341573744,1.7127071619033813,2435200,0.0,0.0
2002-10-28 00:00:00-05:00,1.7253316640347653,1.7253316640347653,1.5586899125716103,1.5612146854400635,4722400,0.0,0.0
2002-10-29 00:00:00-05:00,1.5620563269531356,1.5620563269531356,1.4997760813884673,1.5149253606796265,4871200,0.0,0.0
2002-10-30 00:00:00-05:00,1.5401740524800465,1.5612146824894857,1.5115587828250276,1.5149253606796265,4926400,0.0,0.0
2002-10-31 00:00:00-05:00,1.5275495746104413,1.5275495746104413,1.49809266303664,1.5065089464187622,1644000,0.0,0.0
2002-11-01 00:00:00-05:00,1.5065085871525907,1.5065085871525907,1.445911650201283,1.4837846755981445,2742400,0.0,0.0
2002-11-04 00:00:00-05:00,1.504825497956769,1.5443819774971486,1.504825497956769,1.5216580629348755,1336800,0.0,0.0
2002-11-05 00:00:00-05:00,1.5225000242862734,1.578047275543213,1.5073507447566954,1.578047275543213,2224800,0.0,0.0
2002-11-06 00:00:00-05:00,1.5797301663896473,1.5974042143686098,1.5570062528219273,1.565422534942627,910400,0.0,0.0
2002-11-07 00:00:00-05:00,1.552798497223775,1.5788888324514256,1.5359659296739776,1.5544816255569458,834400,0.0,0.0
2002-11-08 00:00:00-05:00,1.5544816501299374,1.5544816501299374,1.4332877397537231,1.4332877397537231,2266400,0.0,0.0
2002-11-11 00:00:00-05:00,1.4391790196233887,1.4711607042695725,1.4223464526344989,1.4644277095794678,1081600,0.0,0.0
2002-11-12 00:00:00-05:00,1.4686360065095656,1.6007711343729911,1.467794362064461,1.5485903024673462,2532000,0.0,0.0
2002-11-13 00:00:00-05:00,1.548590176249299,1.6125537041185263,1.516608492578311,1.5990877151489258,3766400,0.0,0.0
2002-11-14 00:00:00-05:00,1.6075039983867387,1.643693903940259,1.578047087318019,1.5990877151489258,1755200,0.0,0.0
2002-11-15 00:00:00-05:00,1.6075045127671486,1.716915748287128,1.6075045127671486,1.6975584030151367,2507200,0.0,0.0
2002-11-18 00:00:00-05:00,1.7589969875680311,1.763205210725735,1.66641816495344,1.7034497261047363,4120000,0.0,0.0
2002-11-19 00:00:00-05:00,1.6032956693898257,1.607503890991211,1.481260132439973,1.607503890991211,9400000,0.0,0.0
2002-11-20 00:00:00-05:00,1.6075040481890075,1.6453770831416383,1.5612145692105621,1.6201283931732178,2154400,0.0,0.0
2002-11-21 00:00:00-05:00,1.6327529069430826,1.6580017600488564,1.578047299338148,1.6361194849014282,2915200,0.0,0.0
2002-11-22 00:00:00-05:00,1.636119535390687,1.636119535390687,1.540174147471589,1.5570067167282104,3816800,0.0,0.0
2002-11-25 00:00:00-05:00,1.5738391648076204,1.5948797944947424,1.557006596847017,1.562056303024292,1702400,0.0,0.0
2002-11-26 00:00:00-05:00,1.5628980678098447,1.5847803436325414,1.5199751606800098,1.5570067167282104,1782400,0.0,0.0
2002-11-27 00:00:00-05:00,1.5654229838536213,1.5881469039378022,1.5553234103071159,1.5713143348693848,1418400,0.0,0.0
2002-11-29 00:00:00-05:00,1.61171184581563,1.61171184581563,1.565422534942627,1.565422534942627,461600,0.0,0.0
2002-12-02 00:00:00-05:00,1.599088062792744,1.662209960008247,1.5780474303875762,1.5906717777252197,3728000,0.0,0.0
2002-12-03 00:00:00-05:00,1.5780470870952852,1.6268613372350091,1.5368074758157984,1.6041374206542969,1670400,0.0,0.0
2002-12-04 00:00:00-05:00,1.594879750138039,1.620128440849464,1.582255244255066,1.582255244255066,1547200,0.0,0.0
2002-12-05 00:00:00-05:00,1.5864634197062386,1.660526361333593,1.5822551976933312,1.6201283931732178,2463200,0.0,0.0
2002-12-06 00:00:00-05:00,1.6117123086118252,1.6243366551542862,1.5780473309895042,1.6176036596298218,1127200,0.0,0.0
2002-12-09 00:00:00-05:00,1.5654226984696025,1.5755221096476615,1.5107170997612507,1.5275495052337646,1407200,0.0,0.0
2002-12-10 00:00:00-05:00,1.5443822314383227,1.5654228608570266,1.5182918959067635,1.5250248908996582,2289600,0.0,0.0
2002-12-11 00:00:00-05:00,1.5317581424035693,1.5452241346443985,1.443387387729927,1.4484370946884155,2988800,0.0,0.0
2002-12-12 00:00:00-05:00,1.4484364498105702,1.523341178894043,1.4433867451003286,1.523341178894043,1598400,0.0,0.0
2002-12-13 00:00:00-05:00,1.4896766583152317,1.4896766583152317,1.3297678232192993,1.3297678232192993,5163200,0.0,0.0
2002-12-16 00:00:00-05:00,1.3466004133224487,1.3710076228670118,1.3381841286337277,1.3466004133224487,3011200,0.0,0.0
2002-12-17 00:00:00-05:00,1.3634327689170986,1.3667991859483744,1.2245645749092173,1.254021406173706,6561600,0.0,0.0
2002-12-18 00:00:00-05:00,1.136194155279375,1.1530266452307854,1.0671809063467714,1.1210448741912842,15253600,0.0,0.0
2002-12-19 00:00:00-05:00,0.8357338078739405,0.8837064162125458,0.7591459313110339,0.7843946218490601,38963200,0.0,0.0
2002-12-20 00:00:00-05:00,0.7995438576880297,0.8121682022829168,0.7684037381254993,0.7970190048217773,23508800,0.0,0.0
2002-12-23 00:00:00-05:00,0.7944941195732983,0.8071185451926411,0.7785032767718204,0.791127622127533,10243200,0.0,0.0
